Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2577","Palm Oil","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2578","Coconut Oil","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2578","Coconut Oil","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2579","Sesameseed Oil","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2579","Sesameseed Oil","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2580","Olive Oil","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2580","Olive Oil","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2582","Maize Germ Oil","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2582","Maize Germ Oil","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2586","Oilcrops Oil, Other","2018","2018","g/cap/d","0.03","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2586","Oilcrops Oil, Other","2019","2019","g/cap/d","0.03","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2601","Tomatoes and products","2018","2018","g/cap/d","0.15","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2601","Tomatoes and products","2019","2019","g/cap/d","0.14","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2602","Onions","2018","2018","g/cap/d","0.53","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2602","Onions","2019","2019","g/cap/d","0.49","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2605","Vegetables, other","2018","2018","g/cap/d","2.2","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2605","Vegetables, other","2019","2019","g/cap/d","2.54","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2611","Oranges, Mandarines","2018","2018","g/cap/d","0.07","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2611","Oranges, Mandarines","2019","2019","g/cap/d","0.08","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2612","Lemons, Limes and products","2018","2018","g/cap/d","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2612","Lemons, Limes and products","2019","2019","g/cap/d","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2613","Grapefruit and products","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2613","Grapefruit and products","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2614","Citrus, Other","2018","2018","g/cap/d","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2614","Citrus, Other","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2615","Bananas","2018","2018","g/cap/d","0.19","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2615","Bananas","2019","2019","g/cap/d","0.19","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2616","Plantains","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2616","Plantains","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2617","Apples and products","2018","2018","g/cap/d","0.03","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2617","Apples and products","2019","2019","g/cap/d","0.03","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2618","Pineapples and products","2018","2018","g/cap/d","0.06","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2618","Pineapples and products","2019","2019","g/cap/d","0.06","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2619","Dates","2018","2018","g/cap/d","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2619","Dates","2019","2019","g/cap/d","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2620","Grapes and products (excl wine)","2018","2018","g/cap/d","0.03","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2620","Grapes and products (excl wine)","2019","2019","g/cap/d","0.04","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2625","Fruits, other","2018","2018","g/cap/d","0.22","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2625","Fruits, other","2019","2019","g/cap/d","0.22","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2630","Coffee and products","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2630","Coffee and products","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2633","Cocoa Beans and products","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2633","Cocoa Beans and products","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2635","Tea (including mate)","2018","2018","g/cap/d","0.03","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2635","Tea (including mate)","2019","2019","g/cap/d","0.03","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2640","Pepper","2018","2018","g/cap/d","0.2","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2640","Pepper","2019","2019","g/cap/d","0.23","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2641","Pimento","2018","2018","g/cap/d","0.48","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2641","Pimento","2019","2019","g/cap/d","0.5","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2642","Cloves","2018","2018","g/cap/d","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2642","Cloves","2019","2019","g/cap/d","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2645","Spices, Other","2018","2018","g/cap/d","0.59","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2645","Spices, Other","2019","2019","g/cap/d","0.58","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2655","Wine","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2655","Wine","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2656","Beer","2018","2018","g/cap/d","0.1","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2656","Beer","2019","2019","g/cap/d","0.09","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2657","Beverages, Fermented","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2657","Beverages, Fermented","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2658","Beverages, Alcoholic","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2658","Beverages, Alcoholic","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2680","Infant food","2018","2018","g/cap/d","0.5","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2680","Infant food","2019","2019","g/cap/d","0.47","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2899","Miscellaneous","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2899","Miscellaneous","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","104","Myanmar","674","Protein supply quantity (g/capita/day)","S2511","Wheat and products","2018","2018","g/cap/d","2.31","E","Estimated value"
"FBS","Food Balances (2010-)","104","Myanmar","674","Protein supply quantity (g/capita/day)","S2511","Wheat and products","2019","2019","g/cap/d","2.53","E","Estimated value"
"FBS","Food Balances (2010-)","104","Myanmar","674","Protein supply quantity (g/capita/day)","S2807","Rice and products","2018","2018","g/cap/d","24.39","E","Estimated value"
"FBS","Food Balances (2010-)","104","Myanmar","674","Protein supply quantity (g/capita/day)","S2807","Rice and products","2019","2019","g/cap/d","23.67","E","Estimated value"
"FBS","Food Balances (2010-)","104","Myanmar","674","Protein supply quantity (g/capita/day)","S2513","Barley and products","2018","2018","g/cap/d","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","104","Myanmar","674","Protein supply quantity (g/capita/day)","S2513","Barley and products","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","104","Myanmar","674","Protein supply quantity (g/capita/day)","S2514","Maize and products","2018","2018","g/cap/d","0.69","E","Estimated value"
"FBS","Food Balances (2010-)","104","Myanmar","674","Protein supply quantity (g/capita/day)","S2514","Maize and products","2019","2019","g/cap/d","0.55","E","Estimated value"
"FBS","Food Balances (2010-)","104","Myanmar","674","Protein supply quantity (g/capita/day)","S2515","Rye and products","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","104","Myanmar","674","Protein supply quantity (g/capita/day)","S2516","Oats","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","104","Myanmar","674","Protein supply quantity (g/capita/day)","S2516","Oats","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","104","Myanmar","674","Protein supply quantity (g/capita/day)","S2517","Millet and products","2018","2018","g/cap/d","0.09","E","Estimated value"
"FBS","Food Balances (2010-)","104","Myanmar","674","Protein supply quantity (g/capita/day)","S2517","Millet and products","2019","2019","g/cap/d","0.08","E","Estimated value"
"FBS","Food Balances (2010-)","104","Myanmar","674","Protein supply quantity (g/capita/day)","S2518","Sorghum and products","2018","2018","g/cap/d","0.44","E","Estimated value"
"FBS","Food Balances (2010-)","104","Myanmar","674","Protein supply quantity (g/capita/day)","S2518","Sorghum and products","2019","2019","g/cap/d","0.55","E","Estimated value"
"FBS","Food Balances (2010-)","104","Myanmar","674","Protein supply quantity (g/capita/day)","S2520","Cereals, Other","2018","2018","g/cap/d","0.07","E","Estimated value"
"FBS","Food Balances (2010-)","104","Myanmar","674","Protein supply quantity (g/capita/day)","S2520","Cereals, Other","2019","2019","g/cap/d","0.07","E","Estimated value"
"FBS","Food Balances (2010-)","104","Myanmar","674","Protein supply quantity (g/capita/day)","S2532","Cassava and products","2018","2018","g/cap/d","0.18","E","Estimated value"
"FBS","Food Balances (2010-)","104","Myanmar","674","Protein supply quantity (g/capita/day)","S2532","Cassava and products","2019","2019","g/cap/d","0.18","E","Estimated value"
"FBS","Food Balances (2010-)","104","Myanmar","674","Protein supply quantity (g/capita/day)","S2531","Potatoes and products","2018","2018","g/cap/d","0.33","E","Estimated value"
